"","Name","City","Lat","Long","dummy"
"2815","LONE STAR BOARD & CARE","LOS ANGELES",33.9955716,-118.3303362,0
"2816","LONG BEACH GROUP HOME","LONG BEACH",33.821136,-118.06455,1
"2817","LONG LIFE HOME CARE","OXNARD",34.2133234,-119.156949,1
"2818","LONIKA HOME II","MISSION VIEJO",33.60079,-117.6696366,1
"2819","LOOP #1","FRESNO",36.8291289,-119.8928372,1
"2820","LOOP #2","FRESNO",36.8121918,-119.8160308,1
"2821","LOOP #3","FRESNO",36.8512365,-119.7430941,1
"2822","LORANE WAY HOME","ANAHEIM",33.794717,-117.93623,1
"2823","LORENZA'S CASTLE","UNION CITY",37.6033213,-122.0176284,0
"2824","LORI'S ADULT RESIDENTIAL","CARSON",33.8497781,-118.2417736,1
"2825","LORIMER HOUSE","SAN JOSE",37.2470724,-121.9092158,1
"2826","LORING HOME","TULARE",36.2328643,-119.3515126,1
"2827","LORRAINE'S QUALITY HOMES","PALMDALE",34.5840823,-118.081452,1
"2828","LORRAINE GRACE HOME","SAN MATEO",37.5394078,-122.2844848,1
"2829","LOS ALTOS HOME","FRESNO",36.7631701,-119.8789226,1
"2830","LOS FELIS CARE HOME","STOCKTON",NA,NA,1
"2831","LOS ROBLES GUEST HOME","PASADENA",34.1744049,-118.1419608,0
"2832","LOST RIVER HOME","DIAMOND BAR",33.9814968,-117.8341463,1
"2833","LOTUS CARE HOME II","UPLAND",34.1060572,-117.646641,1
"2834","LOTUS CARE HOME, INC.","RIALTO",34.1180155,-117.3815042,1
"2835","LOUISE HOUSE 2","PALMDALE",34.5754793,-118.0148152,1
"2836","LOUISE HOUSE 3","PALMDALE",34.611736,-118.1929763,1
"2837","LOUISE HOUSE, INC.","PALMDALE",34.5731486,-118.0162305,1
"2838","LOURDES HOME CARE","CARSON",33.8187342,-118.2840409,1
"2839","LOUVAINE HOME","DALY CITY",37.6884958,-122.4779391,1
"2840","LOVE'S CARE HOME","SACRAMENTO",38.4953856,-121.4880983,1
"2841","LOVE 'N' CARE III","OAKLAND",37.7448488,-122.1509183,1
"2842","LOVE FAMILY CARE HOME","OXNARD",34.2286107,-119.190376,1
"2843","LOVE N CARE GUEST HOME","NORWALK",NA,NA,1
"2844","LOVE & CARE HOME","FONTANA",34.1548128,-117.4818633,1
"2845","LOVE & HOPE HOME","LYNWOOD",33.9159729,-118.2001633,1
"2846","LOVING CARE GUEST HOME","LA PUENTE",34.0407192,-117.9541136,1
"2847","LOVING CARE HOME","STOCKTON",37.9072531,-121.312841,1
"2848","LOVING HANDS RESIDENTIAL CARE LLC","CARMICHAEL",38.6312803,-121.3381947,1
"2849","LOVING HOME","MONTCLAIR",NA,NA,1
"2850","LOWEMONT HOME INC.","NORWALK",33.8900432,-118.0895563,1
"2851","LP NUNEZ CARE FACILITY #2","ELK GROVE",38.4171222,-121.3807793,1
"2852","LPA & T CORP. DBA NEW ROSELAND B & C","SAN DIEGO",32.9246673,-117.1288583,1
"2853","LRGI-BROADMOOR HOUSE","SAN BERNARDINO",34.1463697,-117.2783038,1
"2854","LSA HOME #2","SANTA CLARA",37.393885,-121.950081,1
"2855","LSA HOME #3","SANTA CLARA",37.3939162,-121.9499213,1
"2856","LUCCHESI GROUP ADULT RESIDENTIAL CARE","OAKLEY",37.9941556,-121.735071,1
"2857","LUCE RESIDENTIAL CARE","TRACY",37.6981994,-121.4460638,1
"2858","LUCENA ADULT RESIDENTIAL FACILITY","MORENO VALLEY",33.9130968,-117.2301064,1
"2859","LUCKY HOMES 2","ARTESIA",33.8788989,-118.095071,1
"2860","LUCY'S HOME","BONITA",32.665466,-117.0218041,1
"2861","LUDY ADULT RESIDENTIAL CARE HOME","RIVERSIDE",33.8751188,-117.3538352,1
"2862","LUIS-WADDLE RESIDENTIAL","PORTERVILLE",36.0700989,-119.0532788,1
"2863","LULLABY LANE GUEST HOME I","ANAHEIM",33.8114997,-117.9528932,1
"2864","LUMIERE VILLA INC","LAWNDALE",33.8787061,-118.3483576,1
"2865","LUNDY FAMILY CARE HOME","PASADENA",34.1625508,-118.1472616,1
"2866","LURAY HOME","LONG BEACH",33.8450199,-118.1822317,1
"2867","LUXURY VILA","SAN JOSE",37.3403535,-121.8797411,0
"2868","LUZ APOSTOL CARE HOME","ELK GROVE",38.3993949,-121.3710369,1
"2869","LYDAY HOME","COVINA",34.095972,-117.879807,1
"2870","LYFORD FAMILY HOME","RED BLUFF",40.2034181,-122.1927846,1
"2871","LYN'S HOME CARE I","CHULA VISTA",NA,NA,1
"2872","LYN'S HOME CARE II","CHULA VISTA",32.604045,-117.066873,1
"2873","LYN'S HOME CARE III","CHULA VISTA",NA,NA,1
"2874","LYNBROOK HOME","PACIFICA",37.6544122,-122.4754649,1
"2875","LYNN HOME","CLOVIS",36.8020549,-119.7223987,1
"2876","LYNWOOD HOME","NOVATO",38.0828134,-122.558119,1
"2877","LYRIC LODGE","SAN JOSE",37.3154808,-121.9633112,1
"2878","L&M HOMES, LLC","VISALIA",36.320565,-119.3314563,1
"2879","M & M CARE HOME","FAIRFIELD",38.26732,-122.03844,1
"2880","M & M RESIDENTIAL","SPRING VALLEY",32.7178712,-116.9778961,1
"2881","M & M RESIDENTIAL","LOS ANGELES",33.9350424,-118.3110129,1
"2882","M & Z GUEST HOME","GLENDORA",34.1232374,-117.8664376,1
"2883","MAC'S HOME","PITTSBURG",37.9924275,-121.8674855,1
"2884","MAC RESIDENTAL HOME","ANAHEIM",33.841359,-117.968034,1
"2885","MADISON HOUSE ADULT RESIDENTIAL CARE","PERRIS",33.8609507,-117.3015021,1
"2886","MAE'S HOME","ORANGE",33.7953317,-117.8102925,1
"2887","MAE'S VILLA EAST","STOCKTON",37.9325997,-121.2616515,1
"2888","MAE BEA ANDREWS BOARDING CARE","SAN FRANCISCO",37.7359807,-122.3916382,1
"2889","MAE BEA ANDREWS BOARDING CARE","SAN FRANCISCO",37.7365804,-122.3925683,1
"2890","MAE HOUSE","NEWPORT BEACH",33.6228111,-117.9159952,1
"2891","MAGNOLIA HOME","ROWLAND HEIGHTS",33.9787444,-117.9083763,1
"2892","MAGNOLIA RESIDENCE","LAKE ELSINORE",33.7056588,-117.3198412,1
"2893","MAHALO HOUSE","SAN DIEGO",32.5823165,-117.0517163,1
"2894","MAHARLIKA HOME II","NORTHRIDGE",34.2203691,-118.5115244,1
"2895","MAIN GATE B & C","LOS ANGELES",34.0380339,-118.3117945,1
"2896","MAISY PLACE","ESCONDIDO",33.1151979,-117.0945406,1
"2897","MAJESTY VILLAGE","RIVERSIDE",33.9395309,-117.4656155,0
"2898","MAKANA HOUSE, THE","UNION CITY",37.5816586,-122.0785895,1
"2899","MALAMA HOME","UNION CITY",37.5853826,-122.0746436,1
"2900","MALDONADO FAMILY HOME","MIDWAY CITY",33.7514064,-117.9807263,1
"2901","MALDONADO, ELIZABETH HOME","WESTMINSTER",33.748769,-117.949995,1
"2902","MALIBU COUNTRY MANOR","MALIBU",34.0152323,-118.7959048,1
"2903","MALMQUIST HOME","POMONA",34.0969306,-117.7453295,1
"2904","MANAGUA CARE","HACIENDA HEIGHTS",NA,NA,1
"2905","MANDEL HOUSE","SANTA ANA",NA,NA,1
"2906","MANDEL HOUSE","SANTA ANA",NA,NA,1
"2907","MANITOBA RESIDENTIAL CARE","CORONA",33.8672312,-117.6070581,1
"2908","MANNING HOME","REEDLEY",36.6038968,-119.4412293,1
"2909","MANOR, THE","SANTA MONICA",34.020084,-118.4688688,0
"2910","MANTE'S BOARD & CARE HOME","FRESNO",36.758041,-119.891966,1
"2911","MANTE'S HOME","FRESNO",36.83161,-119.7457689,1
"2912","MANTE BOARD & CARE HOME","SALINAS",36.7037477,-121.6302701,1
"2913","MANZANITA HOME","ONTARIO",34.0390057,-117.6619153,1
"2914","MANZANITA HOUSE","NICE",39.1214427,-122.8374382,1
"2915","MAPEL HOUSE","CARMICHAEL",38.6486252,-121.3119151,1
"2916","MAPLE HILL FAMILY HOME","WHITTIER",33.9427478,-118.032375,1
"2917","MAPLE HOME","BELLFLOWER",33.8813612,-118.1326722,1
"2918","MAPLE HOME, INC. #2","BELLFLOWER",33.8809963,-118.1205631,1
"2919","MAPLEWOOD HOME","ORANGE",33.81959,-117.842664,1
"2920","MAR-LEN RESIDENTIAL CARE HOME","SAN JOSE",37.2419474,-121.8984729,1
"2921","MAR-RIC JONES CARE HOME","RIVERBANK",37.724995,-120.9451712,0
"2922","MAR VISTA HOME","VISTA",33.1805845,-117.2269351,1
"2923","MAR VISTA MANOR","PASADENA",34.1555481,-118.126481,1
"2924","MARCA SMALL FAMILY HOME ADULTS","RIVERSIDE",33.9036532,-117.428067,1
"2925","MARCEL VILLA","SAN DIEGO",32.7984489,-117.134815,1
"2926","MARCELLA GREEN FAMILY HOME","AUBURN",38.9355778,-121.0970222,1
"2927","MARCELO'S CARE HOME","UNION CITY",37.5965151,-122.0616915,1
"2928","MARCELO'S CARE HOME #2","FREMONT",37.5807994,-122.0595071,1
"2929","MARCELO'S CARE HOME #3","UNION CITY",37.6007083,-122.0783762,1
"2930","MARCI MEDINA'S CARE HOME","STOCKTON",38.05732,-121.344532,1
"2931","MARCIE'S MANOR II","STOCKTON",38.012269,-121.303361,1
"2932","MARGARETS FAMILY HOME","FAIRFIELD",38.2918788,-122.0266691,1
"2933","MARGARITA'S VILLA OF CARE","CONCORD",37.987596,-122.0317994,1
"2934","MARGARITA'S VILLA OF CARE II","CONCORD",37.9839856,-122.0255447,1
"2935","MARIA'S BOARD AND CARE HOME","HAYWARD",37.6252944,-122.0656589,1
"2936","MARIA'S HOME","SAN JOSE",37.2629981,-121.8725692,1
"2937","MARIA M. BLAYA","CORONA",33.8225981,-117.5586049,1
"2938","MARIAN HALL","SAN JOSE",37.3342639,-121.8752569,0
"2939","MARINA GRACE ADULT RESIDENTIAL FACILITY","ANTIOCH",37.9576628,-121.7551961,1
"2940","MARINA HOUSE, THE","CARMEL",36.54124,-121.915127,1
"2941","MARINER HOUSE, INC.","SAN FRANCISCO",37.7534029,-122.4172271,0
"2942","MARIO'S RESIDENTIAL CARE HOME","SAN JOSE",37.296001,-121.8196098,1
"2943","MARIPOSA ARF","SHAFTER",35.5006447,-119.2601877,1
"2944","MARIPOSA HOME","LOS ANGELES",34.0720525,-118.2991091,1
"2945","MARIPOSA HOUSE (HFL HARBOR GATEWAY HOMES)","TORRANCE",33.8363965,-118.2979371,1
"2946","MARISVILLE GUEST HOME","LOS ANGELES",34.0867123,-118.2994635,0
"2947","MARK J HURLEY HOUSE","SANTA ROSA",38.4281655,-122.6685909,1
"2948","MARLINDA'S HOME","SAN MATEO",37.5549988,-122.306367,1
"2949","MARLYNN NELSON CARE HOME","CITRUS HEIGHTS",38.6712203,-121.2769684,1
"2950","MARQUES FAMILY HOME","COLTON",34.0789933,-117.3499122,1
"2951","MARQUES FAMILY HOME II","COLTON",34.051096,-117.2902816,1
"2952","MARQUES FAMILY HOME III","SAN BERNARDINO",34.0517577,-117.2808101,1
"2953","MARQUES FAMILY HOME IV","COLTON",34.0376681,-117.2712934,1
"2954","MARROQUIN FACILITY","LOS ANGELES",34.0100561,-118.3005003,1
"2955","MARSEILLE BOARD AND CARE","ELK GROVE",38.4311627,-121.4546724,1
"2956","MARSELL'S ADULT RESIDENTIAL FACILITY #2","EL CAJON",32.7930611,-116.9288237,1
"2957","MARSELL'S A.R.F. #3","EL CAJON",32.8682706,-116.8220647,1
"2958","MARSHALL RESIDENTIAL CARE HOME","OAKLAND",37.7592332,-122.1929194,1
"2959","MARTIN'S CIRCLE II","STOCKTON",38.0387963,-121.3345667,1
"2960","MARTIN'S HOME","SAN MATEO",37.5409841,-122.287027,1
"2961","MARTIN'S HOME-HOMSY","FRESNO",36.7477642,-119.7144402,1
"2962","MARTIN FAMILY HOME #2","FRESNO",36.7688855,-119.7758531,1
"2963","MARTIN FAMILY HOME #3","DINUBA",36.5899069,-119.393834,1
"2964","MARTINEZ FAMILY HOME","SANTA ANA",33.7317963,-117.912976,1
"2965","MARTINEZ FAMILY HOME","ANAHEIM",33.853283,-117.9380012,1
"2966","MARTINHO'S HOUSE II","FREMONT",37.5595333,-122.0180852,1
"2967","MARTINHO'S HOUSE III","FREMONT",37.5592086,-122.0178592,1
"2968","MARY'S HOME","ANAHEIM",33.811576,-117.948364,1
"2969","MARY IMMACULATE RESIDENTIAL FACILITIES, INC.","UNION CITY",37.5781929,-122.0781428,1
"2970","MARY & LIV'S BOARD AND CARE","SAN DIEGO",32.9243296,-117.1389688,1
"2971","MARYAM ARF","SANTEE",32.8298573,-116.9950446,1
"2972","MARYANN PATACSIL'S CARE HOME #1","STOCKTON",38.0205538,-121.3085658,1
"2973","MARYANN PATACSIL'S CARE HOME #2","STOCKTON",38.0205489,-121.3083517,1
"2974","MARYKNOLL HOME","WHITTIER",33.9535685,-118.0327948,1
"2975","MASON'S GROUP HOME","LOS ANGELES",33.937092,-118.3094266,1
"2976","MASON'S RESIDENCE III","RED BLUFF",40.1840692,-122.2165732,1
"2977","MASON'S RESIDENTIAL HOMES I","RED BLUFF",40.1576022,-122.2471002,1
"2978","MASON'S RESIDENTIAL HOMES II","RED BLUFF",40.1597099,-122.23858,1
"2979","MASON RESIDENTIAL CARE FACILITY","FRESNO",36.7992138,-119.8316969,1
"2980","MASTEN CARE HOME","SAN MARTIN",37.056752,-121.597938,1
"2981","MATEO'S GUEST HOME","RESEDA",34.195623,-118.55387,1
"2982","MATEO'S HOME CARE","RESEDA",34.1905991,-118.5406185,1
"2983","MATEO LODGE","SAN MATEO",37.5698424,-122.3172356,1
"2984","MATEVOSIAN HOME","NORTH HOLLYWOOD",34.2066545,-118.3986067,1
"2985","MATHUR CARE HOME","HIGHLAND",34.1170816,-117.196036,1
"2986","MATTHEWS COMFORT HOME","ADELANTO",34.5157325,-117.423684,1
"2987","MATTHIAS HOME","DESERT HOT SPRINGS",33.9476802,-116.46593,1
"2988","MAU ADULT RESIDENTIAL CARE HOME","RIVERSIDE",33.9162963,-117.393348,1
"2989","MAXIM RESIDENTIAL HOME","SAN MATEO",37.5741022,-122.3207835,1
"2990","MAYBERRY HOUSE, THE","HEMET",33.7415357,-116.9513475,1
"2991","MAYDA'S BOARD AND CARE","VISALIA",36.3348905,-119.3507694,1
"2992","MAYWOOD MANOR LLC","SANTA CLARA",37.3313954,-121.9967962,1
"2993","MAZEROLL RESIDENTIAL SERVICES","IMPERIAL",32.82984,-115.560921,1
"2994","MC ADULT RESIDENTIAL CARE I","HARBOR CITY",33.8056493,-118.3056359,1
"2995","MC ALISTER RESIDENTIAL HOME","FRESNO",36.7225096,-119.8151014,1
"2996","MC CONNELL HOME","LOS ANGELES",33.9605909,-118.4098315,1
"2997","MC KENZIE HOME","LONG BEACH",33.8717386,-118.1697152,1
"2998","MC KINLEY CARE HOME","VALLEJO",38.1449349,-122.232434,1
"2999","MC KINLEY CARE HOME #2","VALLEJO",38.1468894,-122.2316598,1
"3000","MCALISTER'S GUEST HOME","MADERA",36.9567648,-120.0527104,1
"3001","MCALISTER GUEST HOME II","MADERA",36.968048,-120.074952,1
"3002","MCCARTHY HOUSE","INDIO",33.7013667,-116.2094677,1
"3003","MCCLURE CARE HOME","OAKLAND",37.8182294,-122.2666169,0
"3004","MCCOLLUM'S HOPE RANCH","TWIN PEAKS",34.242729,-117.2355505,1
"3005","MCDONNELL HOUSE","CATHEDRAL CITY",NA,NA,1
"3006","MCGARVEY HOME","REDWOOD CITY",37.4655351,-122.2410961,1
"3007","MCGILL HOME","RIALTO",34.1242601,-117.3621905,1
"3008","MCHAROLD HOME","LIVERMORE",37.6690857,-121.7816438,1
"3009","MCKINLEY CARE HOME","RANCHO CUCAMONGA",34.0958082,-117.5891894,1
"3010","MCLAUGHLIN MANOR","SAN JOSE",37.2437033,-121.8165208,1
"3011","MCLENNAN GUEST HOME","GRANADA HILLS",NA,NA,1
"3012","MCMILLAN RANCH","SANTA MARIA",34.878721,-120.325761,1
"3013","MCWEALTH CARE HOME 2","FRESNO",36.7725293,-119.8776709,1
"3014","MCWEALTH CARE INC.","FRESNO",36.8246944,-119.8804259,1
"3015","MDH RESIDENTIAL","REDDING",40.5442413,-122.3350359,1
"3016","MDH SPECIALIZED CARE HOMES 1 - JANINE","WHITTIER",33.9516708,-118.0089281,1
"3017","MDH SPECIALIZED CARE HOMES 1 - LA CIMA","WHITTIER",33.9503779,-117.9994779,1
"3018","MDH SPECIALIZED CARE HOMES 2 - CALMADA","WHITTIER",33.9694393,-118.0117382,1
"3019","MDH SPECIALIZED CARE HOMES 2 - KENTUCKY","WHITTIER",33.9451425,-117.9887444,1
"3020","MDH SPECIALIZED CARE HOMES 3 - PASADA","WHITTIER",33.9463888,-117.9805367,1
"3021","MDH SPECIALIZED CARE HOMES 3 - VALE","WHITTIER",33.9725588,-118.0210465,1
"3022","MEADOW CREEK HOME","ANTIOCH",37.9679768,-121.7572274,1
"3023","MEADOW RISE FACILITY","BAKERSFIELD",35.4380372,-119.0332682,1
"3024","MEADOWBROOK CARE HOME","EL SOBRANTE",37.974505,-122.2898098,1
"3025","MEADOWGATE HOME, INC.","SACRAMENTO",38.4912201,-121.4621271,1
"3026","MEADOWLARK WAY CARE HOME","LODI",38.1088583,-121.267211,1
"3027","MEC RESIDENTAL CARE CORPORATION","LONG BEACH",33.8176242,-118.2031604,1
"3028","MEDINA RES. CARE SVCS., LTD LLC RAMONA RESIDENCE","CLOVIS",36.7862659,-119.6920599,1
"3029","MEDING'S HOME CARE","CARSON",33.8157634,-118.2866151,1
"3030","MEDING'S HOME CARE II","CARSON",33.8282126,-118.2780027,1
"3031","MEDING'S HOME CARE III","TORRANCE",33.8327138,-118.3072247,1
"3032","MEGAN CARE HOMES/OMA PLACE","FULLERTON",33.8560666,-117.9410522,1
"3033","MELENDEZ HOME #2, INC.","TERRA BELLA",35.9539518,-119.0408558,1
"3034","MELINDA'S GUEST HOME","SALINAS",36.6907466,-121.6668002,1
"3035","MELINDA'S GUEST HOME II","SALINAS",36.6905591,-121.5970321,1
"3036","MELISSA PATACSIL'S CARE HOME 1","STOCKTON",38.0321037,-121.2592503,1
"3037","MELISSA PATACSIL'S CARE HOME 2","STOCKTON",38.0257683,-121.3070065,1
"3038","MELLS LANE HOME","ANAHEIM",33.8094474,-117.9396026,1
"3039","MELMAR'S GUEST HOME","STOCKTON",38.0270339,-121.2805979,1
"3040","MELMAR'S GUEST HOME #2","STOCKTON",38.015992,-121.2892954,1
"3041","MELMAR'S GUEST HOME #3","STOCKTON",38.0082652,-121.2873325,1
"3042","MELOSA, INC.","MORENO VALLEY",33.9103087,-117.2421956,1
"3043","MELROSE HOME","BALDWIN PARK",34.0881047,-117.9776433,1
"3044","MEMBERS CLUB RESIDENTIAL CARE","MURRIETA",33.5611639,-117.1464403,1
"3045","MEMBERS CLUB WINCHESTER","WINCHESTER",33.6152438,-117.1067001,1
"3046","MENDO HOUSE","UKIAH",39.1483663,-123.2187432,1
"3047","MENDOZA ADULT FACILITY","RIVERSIDE",33.9217851,-117.5011502,1
"3048","MENIFEE RESIDENTIAL CARE FACILITY","MENIFEE",33.6718622,-117.1862516,1
"3049","MENONA DRIVE CARE HOME","ANTIOCH",37.9826878,-121.756622,1
"3050","MENONA DRIVE CARE HOME II","ANTIOCH",37.9871338,-121.8069241,1
"3051","MENTONE HOUSE","PASADENA",34.1798501,-118.1571479,1
"3052","MERCEDES DIAZ HOMES INC - ACACIA","ANAHEIM",NA,NA,1
"3053","MERCEDES DIAZ HOMES INC - CARMENITA","WHITTIER",33.9355312,-118.0457194,0
"3054","MERCEDES DIAZ HOMES INC - CHRISTINE","WHITTIER",33.9567658,-118.0193806,1
"3055","MERCEDES DIAZ HOMES INC - COGHILL","WHITTIER",34.0062453,-118.039687,1
"3056","MERCEDES DIAZ HOMES INC - CORELLA","WHITTIER",33.9469739,-117.9693152,1
"3057","MERCEDES DIAZ HOMES INC - CORNISHCREST 1","WHITTIER",33.9401506,-118.0392566,1
"3058","MERCEDES DIAZ HOMES INC - CORNISHCREST 2","WHITTIER",33.94272,-118.0419563,1
"3059","MERCEDES DIAZ HOMES INC - DAVENRICH","SANTA FE SPRINGS",33.9455461,-118.0957825,1
"3060","MERCEDES DIAZ HOMES INC - KEYSTONE","BURBANK",34.2113799,-118.3330093,1
"3061","MERCEDES DIAZ HOMES INC - MANZANARES","LA MIRADA",33.9003108,-118.0089062,1
"3062","MERCEDES DIAZ HOMES INC - MAR VISTA","WHITTIER",33.9641351,-118.0120138,1
"3063","MERCEDES DIAZ HOMES INC - MARWOOD","LOS ANGELES",34.129514,-118.2243907,1
"3064","MERCEDES DIAZ HOMES INC - STARWOOD","WHITTIER",33.9275447,-117.9819492,1
"3065","MERCEDES DIAZ HOMES INC - TRUMBAL","WHITTIER",33.94038,-118.0420172,1
"3066","MERCIE'S HOME","BAKERSFIELD",35.3602694,-119.0699112,1
"3067","MERCIE'S HOME #1","BAKERSFIELD",35.3465196,-119.045265,1
"3068","MERCIE'S HOME #2","BAKERSFIELD",35.3374501,-119.0431669,1
"3069","MERCIE'S HOME #4","BAKERSFIELD",35.3457753,-119.0430532,1
"3070","MERCY'S GUEST HOME #2","SAN DIEGO",32.6760061,-117.0628431,1
"3071","MERCY MULTIPLIED AMERICA, INC","LINCOLN",38.9092121,-121.3321624,0
"3072","MERCY RESIDENTIAL HOME","COVINA",34.1052459,-117.8385963,1
"3073","MERCYLAND HOME","SAN BERNARDINO",34.1321131,-117.2487172,1
"3074","MERCYLAND HOME II","SAN BERNARDINO",34.1325144,-117.2462814,1
"3075","MERIDIAN","EUREKA",40.7916557,-124.1688572,1
"3076","MERIDIAN MANOR, LLC","SAN JOSE",37.2417132,-121.8542331,1
"3077","MERIT RESIDENTIAL CARE HOME INC.","SAN FRANCISCO",NA,NA,1
"3078","MERRILL FAMILY HOME","NEWCASTLE",38.8739985,-121.128906,1
"3079","MERTZ CARE HOME IV","SAN JOSE",37.3109782,-121.8356318,1
"3080","MERTZ CARE HOME, INC.","SAN JOSE",37.3218109,-121.795492,1
"3081","MESA BROOK ADULT RESIDENTIAL FACILITY","SAN DIEGO",32.6900127,-117.0466574,1
"3082","MESA VERDE HOME","MENIFEE",33.699182,-117.1425485,1
"3083","MG FAMILY HOME","OXNARD",34.1574509,-119.1695527,1
"3084","MG MANOR","RIVERSIDE",33.9994203,-117.4917644,1
"3085","MG RESIDENTIAL CARE HOME","RIVERSIDE",34.0032867,-117.4524023,1
"3086","MG2 FAMILY HOME","OXNARD",34.1553218,-119.1696748,1
"3087","MGH CORPORATION, THE","LOS ANGELES",33.9450813,-118.2964381,1
"3088","MI CASA","SANTA BARBARA",34.416946,-119.7140981,1
"3089","MI CASITA CARE HOME","FRESNO",36.8040378,-119.7328233,1
"3090","MI CASITA CARE HOME III","CLOVIS",36.8006091,-119.7143657,1
"3091","MI CASITA DOS","CLOVIS",36.7966247,-119.7157471,1
"3092","MICHAEL'S HOUSE","RAMONA",33.014368,-116.864299,0
"3093","MICHAEL'S RESIDENTIAL CENTER-2","ESCONDIDO",33.1460732,-117.0727822,1
"3094","MICHAEL'S RESIDENTIAL HOME CARE","STOCKTON",37.8980695,-121.3259495,1
"3095","MICHAEL'S RESIDENTIAL HOME CARE, INC.","STOCKTON",37.8981892,-121.3018711,1
"3096","MICHAEL GASTELUM A.R.F.","SPRING VALLEY",32.746982,-116.9991524,1
"3097","MICHAEL HOME","FRESNO",36.775606,-119.735097,1
"3098","MICHELE'S FAMILY HOME","LODI",38.1096264,-121.2654658,1
"3099","MID VALLEY PROVIDERS","REDDING",40.5320022,-122.3377659,1
"3100","MID VALLEY PROVIDERS #2","REDDING",40.5529889,-122.322273,1
"3101","MID VALLEY PROVIDERS #3","REDDING",40.585373,-122.3272625,1
"3102","MID VALLEY PROVIDERS #4","REDDING",40.5513374,-122.3235509,1
"3103","MID VALLEY PROVIDERS #5","REDDING",40.5655273,-122.3797932,1
"3104","MID VALLEY PROVIDERS #6","REDDING",40.5593759,-122.3845147,1
"3105","MID VALLEY PROVIDERS #7","REDDING",40.5686434,-122.3258672,1
"3106","MIDOMAR HOME IV","WEST COVINA",34.0552123,-117.9181338,1
"3107","MIDOMAR HOME V","WEST COVINA",34.0593562,-117.9386687,1
"3108","MIDOMAR HOMES II","MONTEREY PARK",34.042304,-118.143722,1
"3109","MIDOMAR HOMES III","MONTEREY PARK",34.0395679,-118.1316465,1
"3110","MILDRED HOUSE","EL MONTE",34.0669078,-118.0382125,1
"3111","MILES RESIDENTIAL CARE HOME","SAN JOSE",37.2469592,-121.8423612,1
"3112","MILESTONES BOARD & CARE HOME","INDIO",33.7207607,-116.2259496,0
"3113","MILL BROOKS-SUTTON","BAKERSFIELD",35.3340897,-119.0705954,1
"3114","MILLER'S CARE HOME II","VALLEJO",38.141113,-122.2457604,1
"3115","MILLER-ANGELO ARF","FRESNO",36.7617828,-119.8856309,1
"3116","MILLMONT HOME","CARSON",33.856253,-118.2518223,1
"3117","MILLS CARE HOME","WHITTIER",33.9450363,-118.0233832,1
"3118","MILLS GUEST HOME","RIVERSIDE",33.8599225,-117.370314,1
"3119","MILLS MANOR","SEBASTOPOL",38.422938,-122.88244,1
"3120","MINERVA'S PLACE III","ANTIOCH",37.9915665,-121.8268674,1
"3121","MING ADULT RESIDENTIAL CARE","ARLETA",34.2442423,-118.4439352,1
"3122","MINS' GUEST HOME","SAN JOSE",37.242825,-121.8972086,1
"3123","MIRA MESA ADULT RESIDENTIAL CARE HOME","SAN DIEGO",32.9145818,-117.1324993,1
"3124","MIRACLE HOME","FONTANA",34.0542155,-117.427826,1
"3125","MIRACLE LANE HOUSE","FAIRFIELD",38.2593891,-122.045446,1
"3126","MIRADA MANOR","LA MIRADA",33.8953481,-117.9990985,1
"3127","MIRADA MANOR/GREENLEAF","BUENA PARK",33.842125,-117.9827977,1
"3128","MIRANDA'S RESIDENTIAL CARE HOME","GILROY",37.0098657,-121.5669985,1
"3129","MIRANDA'S RESIDENTIAL CARE HOME","OXNARD",34.1613459,-119.1722127,1
"3130","MISS DAISY'S ADULT RESIDENTIAL","LOS ANGELES",33.9957184,-118.3064481,1
"3131","MISSION BELL ADULT RESIDENTIAL CARE HOME","SAN JACINTO",33.7925693,-116.9625424,0
"3132","MISSION HOPE RESIDENTIAL CARE FACILITY","HAYWARD",37.6452862,-122.0735278,1
"3133","MISSION SPRINGS, INC.- HESKETH","BAKERSFIELD",35.3595065,-119.0681222,1
"3134","MISSION SPRINGS, INC.-FRIANT","BAKERSFIELD",35.3581651,-119.0678339,1
"3135","MISSION WELLS, INC.-HESKETH","BAKERSFIELD",35.3583513,-119.0713715,1
"3136","MISSION WELLS, INC. SADDLEBACK","BAKERSFIELD",35.3598333,-119.0804402,1
"3137","MISSY'S GUEST HOME","GARDEN GROVE",33.7851121,-117.9667621,1
"3138","MISTY CARE CENTER","VICTORVILLE",34.4891958,-117.3607508,1
"3139","MITCHELL'S GROUP HOME #3","LOS ANGELES",33.9929641,-118.3275062,1
"3140","MITCHELL GROUP HOME","LOS ANGELES",33.944846,-118.296419,1
"3141","MITCHELL HOME","EL SOBRANTE",37.9882433,-122.3054113,1
"3142","MITCHELL RESIDENTIAL","MODESTO",37.6795063,-121.0257235,1
"3143","MJ FAMILY HOME","OXNARD",34.1601374,-119.1700014,1
"3144","MJM HOME CARE I","SALINAS",36.6903018,-121.6691172,1
"3145","MJM HOME CARE III","SALINAS",36.7044435,-121.6045302,1
"3146","MLJ CARE HOME","SAN JOSE",37.3176192,-121.7994384,1
"3147","MLM HOME","CHINO",34.0227799,-117.6553237,1
"3148","MMS MANOR II","SAN JOSE",37.245575,-121.8479857,1
"3149","MOCKINGBIRD MANOR","RIVERSIDE",NA,NA,1
