Type,Name,Administrator,Address,City,State,Zip,County.Name,Capacity,License.First.Date,Status,Location,Lat,Long
ADULT RESIDENTIAL,MONTE VISTA FAMILY HOME,"GETHERALL, JENNIFER",1922 E. BROOKSIDE DRIVE,ONTARIO,CA,91761,SAN BERNARDINO,5,10/26/2010,LICENSED,"1922 E. BROOKSIDE DRIVE, ONTARIO, CA91761",34.0237805,-117.609878
ADULT RESIDENTIAL,MONTE VISTA FAMILY HOME II,"GETHERALL, JENNIFER",8820 MONTE VISTA ST.,ALTA LOMA,CA,91701,SAN BERNARDINO,6,10/4/2013,LICENSED,"8820 MONTE VISTA ST., ALTA LOMA, CA91701",34.1279998,-117.6135197
ADULT RESIDENTIAL,MONTEBELLO HOME,"OBSTACULO, CRISTINA",740 SOUTH MONTEBELLO BLVD.,MONTEBELLO,CA,90640,LOS ANGELES,6,8/16/2004,LICENSED,"740 SOUTH MONTEBELLO BLVD., MONTEBELLO, CA90640",33.9984202,-118.1132145
ADULT RESIDENTIAL,MONTEREY BAY GUEST HOME,EMMANUEL & JENNIFER INNEH,1100 CARSON STREET,SEASIDE,CA,93955,MONTEREY,22,6/11/2014,LICENSED,"1100 CARSON STREET, SEASIDE, CA93955",36.5999367,-121.846242
ADULT RESIDENTIAL,MONTEREY BAY GUEST HOME #2,"INNEH, EMMANUEL",645 WILLIAMS ROAD,SALINAS,CA,93905,MONTEREY,40,8/26/2016,LICENSED,"645 WILLIAMS ROAD, SALINAS, CA93905",36.680916,-121.6056351
ADULT RESIDENTIAL,MONTEREY PARK HOME,"RAMOS,JOLLIE",1539 FELIZ STREET,MONTEREY PARK,CA,91754,LOS ANGELES,6,5/3/1999,LICENSED,"1539 FELIZ STREET, MONTEREY PARK, CA91754",34.0572013,-118.1503167
ADULT RESIDENTIAL,MONTIANO RESIDENTIAL CARE,NANCY MONTIANO,1022 W FLORENCE AVE,LOS ANGELES,CA,90044,LOS ANGELES,24,6/6/2007,LICENSED,"1022 W FLORENCE AVE, LOS ANGELES, CA90044",33.9743037,-118.2927062
ADULT RESIDENTIAL,MONTON RESIDENTIAL CARE FACILITY,LOIDA M. MONTON,12323 JULIAN AVENUE,LAKESIDE,CA,92040,SAN DIEGO,6,3/24/2003,LICENSED,"12323 JULIAN AVENUE, LAKESIDE, CA92040",32.8542194,-116.9249395
ADULT RESIDENTIAL,MOORE SMALL FAMILY HOME,"GUERRA, CYNTHIA G.",1101 AUSTIN STREET,DELANO,CA,93215,KERN,6,8/7/1983,LICENSED,"1101 AUSTIN STREET, DELANO, CA93215",35.7687999,-119.2574449
ADULT RESIDENTIAL,MOORE VILLAGE,MINDY ANDREWS,403 N. SUSAN STREET,SANTA ANA,CA,92703,ORANGE,34,1/10/2003,LICENSED,"403 N. SUSAN STREET, SANTA ANA, CA92703",NA,NA
ADULT RESIDENTIAL,"MOQUETE FAMILY HOME, THE","MOQUETE, NANCY",7976 POPPY ST.,CORONA,CA,92881,RIVERSIDE,6,8/30/2011,LICENSED,"7976 POPPY ST., CORONA, CA92881",33.8436827,-117.5195972
ADULT RESIDENTIAL,MORALES FAMILY HOME,ERNEST LUNA,1821 PIERCE PLACE,MONTEREY PARK,CA,91755,LOS ANGELES,4,12/15/2010,LICENSED,"1821 PIERCE PLACE, MONTEREY PARK, CA91755",34.044043,-118.1165457
ADULT RESIDENTIAL,MORENO FAMILY HOME,"PALACIOS, RAQUEL",14837 GALE AVE.,HACIENDA HEIGHTS,CA,91745,LOS ANGELES,6,10/13/2016,LICENSED,"14837 GALE AVE., HACIENDA HEIGHTS, CA91745",34.011806,-117.966132
ADULT RESIDENTIAL,MORENO SUNBIRD RESIDENTIAL CARE,"WANGAI, NOAH",13215 SUNBIRD DR.,MORENO VALLEY,CA,92553,RIVERSIDE,6,1/19/2017,LICENSED,"13215 SUNBIRD DR., MORENO VALLEY, CA92553",33.9292712,-117.2509888
ADULT RESIDENTIAL,MORENO VALLEY GUEST HOME,"FRANCISCO, GLORIA J.",14621 VICTOR DRIVE,MORENO VALLEY,CA,92553,RIVERSIDE,6,10/27/1995,LICENSED,"14621 VICTOR DRIVE, MORENO VALLEY, CA92553",33.9083079,-117.2326531
ADULT RESIDENTIAL,MORENO VALLEY GUEST HOME II,"FRANCISCO, GLORIA F",15370 LAS ROSAS AVENUE,MORENO VALLEY,CA,92551,RIVERSIDE,6,5/25/2010,LICENSED,"15370 LAS ROSAS AVENUE, MORENO VALLEY, CA92551",33.8977637,-117.2101366
ADULT RESIDENTIAL,MORGAN'S HEAVENLY HOME #2,"MORGAN, CEOLA V.",2136 W. 28TH STREET,LOS ANGELES,CA,90018,LOS ANGELES,8,7/10/1996,LICENSED,"2136 W. 28TH STREET, LOS ANGELES, CA90018",34.0297357,-118.3132498
ADULT RESIDENTIAL,MORGAN HEAVENLY HOME,"MORGAN, CEOLA V.",2421 8TH AVE.,LOS ANGELES,CA,90018,LOS ANGELES,10,8/8/1988,LICENSED,"2421 8TH AVE., LOS ANGELES, CA90018",34.0347882,-118.326334
ADULT RESIDENTIAL,MORIAH'S BOARD AND CARE,LILIBETH ESGUERRA-NUCKOLLS,2054 LORAINE ST,WEST COVINA,CA,91792,LOS ANGELES,6,10/31/2014,LICENSED,"2054 LORAINE ST, WEST COVINA, CA91792",34.0269286,-117.9011152
ADULT RESIDENTIAL,MORNING BREEZE HOME,"GARCIA, EMERITA",1630 MORNING BREEZE LANE,NATIONAL CITY,CA,91950,SAN DIEGO,6,9/10/1992,LICENSED,"1630 MORNING BREEZE LANE, NATIONAL CITY, CA91950",32.6753293,-117.0778996
ADULT RESIDENTIAL,MORNING BREEZE HOME CARE III,NELSON GARCIA,6020 TONAWANDA DRIVE,SAN DIEGO,CA,92139,SAN DIEGO,6,7/31/2000,LICENSED,"6020 TONAWANDA DRIVE, SAN DIEGO, CA92139",32.6670739,-117.0570197
ADULT RESIDENTIAL,MORNING BREEZE HOME II,NELSON C. GARCIA,5968 ALTAMONT DRIVE,SAN DIEGO,CA,92139,SAN DIEGO,6,8/10/1995,LICENSED,"5968 ALTAMONT DRIVE, SAN DIEGO, CA92139",32.682,-117.0651521
ADULT RESIDENTIAL,MORNING BREEZE HOME IV,EMERITA A. GARCIA,423 HORIZON VIEW DR,CHULA VISTA,CA,91910,SAN DIEGO,6,9/28/2005,LICENSED,"423 HORIZON VIEW DR, CHULA VISTA, CA91910",32.6436266,-117.0518855
ADULT RESIDENTIAL,MORNING STAR RESIDENCE #5,LARRY MATEO,1215 SUNNYDALE AVENUE,SAN FRANCISCO,CA,94134,SAN FRANCISCO,6,7/15/2011,LICENSED,"1215 SUNNYDALE AVENUE, SAN FRANCISCO, CA94134",37.7109651,-122.4132537
ADULT RESIDENTIAL,MORNING SUN CARE HOME,"GALANG, ROSARIO",1502 171ST STREET,HAYWARD,CA,94541,ALAMEDA,6,10/12/2001,LICENSED,"1502 171ST STREET, HAYWARD, CA94541",37.6908571,-122.105127
ADULT RESIDENTIAL,MORNINGSIDE ADULT RESIDENTIAL 11,"WILKINS, CONSTANCE MARIE",701 WEST 118TH STREET,LOS ANGELES,CA,90044,LOS ANGELES,6,3/18/2009,LICENSED,"701 WEST 118TH STREET, LOS ANGELES, CA90044",33.9267296,-118.2871878
ADULT RESIDENTIAL,MORNINGSIDE RESIDENTIAL,"WILKINS, CONSTANCE",1318 WEST POINDEXTER STREET,LOS ANGELES,CA,90044,LOS ANGELES,4,7/30/1998,LICENSED,"1318 WEST POINDEXTER STREET, LOS ANGELES, CA90044",33.925223,-118.2984929
ADULT RESIDENTIAL,MORRIS ARF,"MORRIS, JOLIE",3354 HILLSIDE LANE,FALLBROOK,CA,92028,SAN DIEGO,3,7/21/2016,LICENSED,"3354 HILLSIDE LANE, FALLBROOK, CA92028",33.3312409,-117.2256959
ADULT RESIDENTIAL,MORRIS ARF,"MORRIS, JOLIE A.",20930 DELORAINE DRIVE,WALNUT,CA,91789,LOS ANGELES,1,5/23/2016,LICENSED,"20930 DELORAINE DRIVE, WALNUT, CA91789",34.0202728,-117.8490177
ADULT RESIDENTIAL,"MORRIS FAMILY CARE HOME, THE","MORRIS, PATRICIA",1740 BELAIRE,PORTERVILLE,CA,93257,TULARE,6,5/10/1982,LICENSED,"1740 BELAIRE, PORTERVILLE, CA93257",36.0827814,-119.0562823
ADULT RESIDENTIAL,MORRISON RESIDENTIAL SERVICES,"HARTEN-WESTBROOK, HEATHER",2808 SOUTH BLAKEMAN AVENUE,ROWLAND HEIGHTS,CA,91748,LOS ANGELES,4,12/10/2003,LICENSED,"2808 SOUTH BLAKEMAN AVENUE, ROWLAND HEIGHTS, CA91748",33.970236,-117.8930355
ADULT RESIDENTIAL,MORRISON RESIDENTIAL SERVICES,ANDRES PEREZ/KAREN SCHIRO,18412 DEL BONITA ST.,ROWLAND HEIGHTS,CA,91748,LOS ANGELES,6,5/3/1996,LICENSED,"18412 DEL BONITA ST., ROWLAND HEIGHTS, CA91748",33.9731522,-117.9044737
ADULT RESIDENTIAL,MORRISON RESIDENTIAL SERVICES,KAREN M L HARTEN-VIPPERMAN,18414 DRAGONERA DRIVE,ROWLAND HEIGHTS,CA,91748,LOS ANGELES,6,9/19/1994,LICENSED,"18414 DRAGONERA DRIVE, ROWLAND HEIGHTS, CA91748",33.9689748,-117.905397
ADULT RESIDENTIAL,MOSAIC OF FRIENDS,"FLEETWOOD, MECHELLE",2504 9TH AVE.,LOS ANGELES,CA,90018,LOS ANGELES,6,11/30/2001,LICENSED,"2504 9TH AVE., LOS ANGELES, CA90018",34.0341814,-118.326896
ADULT RESIDENTIAL,MOSAIC OF FRIENDS III,"FLEETWOOD, MECHELLE",13414 BARLIN AVENUE,DOWNEY,CA,90242,LOS ANGELES,5,2/9/2004,LICENSED,"13414 BARLIN AVENUE, DOWNEY, CA90242",33.9080983,-118.1471977
ADULT RESIDENTIAL,MOSLEY HOUSE,"MOSLEY, APRIL",24322 BARLEY ROAD,MORENO VALLEY,CA,92557,RIVERSIDE,5,6/13/1991,LICENSED,"24322 BARLEY ROAD, MORENO VALLEY, CA92557",33.9637564,-117.2382687
ADULT RESIDENTIAL,MOSLEY HOUSE #2/INFINATE POSSIBILITIES,WILLIE MOSLEY,29475 WATSON ROAD,ROMOLAND,CA,92585,RIVERSIDE,4,6/22/2001,LICENSED,"29475 WATSON ROAD, ROMOLAND, CA92585",33.7501802,-117.1462522
ADULT RESIDENTIAL,MOTHER LOVE RESIDENTIAL CARE HOME,"SAN FELIPE, BEBETH",100 ELENA COURT,VALLEJO,CA,94589,SOLANO,6,10/1/1999,LICENSED,"100 ELENA COURT, VALLEJO, CA94589",38.1504335,-122.2614632
ADULT RESIDENTIAL,MOTHER THERESA'S TENDER LOVING CARE,"SUMBAD, ANASTACIA L.",15502 ERMANITA AVENUE,GARDENA,CA,90249,LOS ANGELES,6,8/3/2005,LICENSED,"15502 ERMANITA AVENUE, GARDENA, CA90249",33.8901883,-118.3322712
ADULT RESIDENTIAL,MOUNT ZION HOMES I,"SALAVERIA, ROSARIO",26635 AVENIDA DESEO,MISSION VIEJO,CA,92691,ORANGE,6,11/19/2007,LICENSED,"26635 AVENIDA DESEO, MISSION VIEJO, CA92691",33.6130333,-117.6648408
ADULT RESIDENTIAL,MOUNTAIN HOUSE,FRANCIS ESTEP,37 MOUNTAIN DRIVE,SANTA BARBARA,CA,93103,SANTA BARBARA,14,8/1/2005,LICENSED,"37 MOUNTAIN DRIVE, SANTA BARBARA, CA93103",34.4415453,-119.7110876
ADULT RESIDENTIAL,MOUNTAIN JEWELS HOME,"WILLIAMS, HEIDI",527-960 LITTLE VALLEY RD.,LITTLE VALLEY,CA,96056,LASSEN,10,4/2/1986,LICENSED,"527-960 LITTLE VALLEY RD., LITTLE VALLEY, CA96056",40.889784,-121.178715
ADULT RESIDENTIAL,MOUNTAIN LODGE,"CURTO, SUSAN",23660 MT. ELIZABETH RD.,TWAIN HARTE,CA,95383,STANISLAUS,6,8/27/2007,LICENSED,"23660 MT. ELIZABETH RD., TWAIN HARTE, CA95383",38.051469,-120.238529
ADULT RESIDENTIAL,MOUNTAIN VIEW CARE,CAROLINE TAN,2622 MOUNTAIN VIEW ROAD,EL MONTE,CA,91733,LOS ANGELES,83,8/2/2002,LICENSED,"2622 MOUNTAIN VIEW ROAD, EL MONTE, CA91733",34.0586733,-118.0257769
ADULT RESIDENTIAL,MOUNTAIN VIEW HOME,ELENA MICHELLE TABACH,23546 SUNSET CROSSING RD,DIAMOND BAR,CA,91765,LOS ANGELES,4,3/8/2010,LICENSED,"23546 SUNSET CROSSING RD, DIAMOND BAR, CA91765",34.0306207,-117.8068894
ADULT RESIDENTIAL,MOUNTAIN VIEW RESIDENCE,"CACCAM, VENIS 98",4359 ISH DR.,SIMI VALLEY,CA,93063,VENTURA,6,2/24/1993,LICENSED,"4359 ISH DR., SIMI VALLEY, CA93063",34.2692563,-118.7096581
ADULT RESIDENTIAL,MOUNTAIN VIEW RESIDENCE II,ADELINA ANDERSON,4347 ISH DRIVE,SIMI VALLEY,CA,93063,VENTURA,6,9/15/1994,LICENSED,"4347 ISH DRIVE, SIMI VALLEY, CA93063",34.2692284,-118.7098201
ADULT RESIDENTIAL,MOUNTAIN VIEW VILLA,"CASILIHAN, ELMER Q",2286 MOUNTAIN VIEW DRIVE,CONCORD,CA,94520,CONTRA COSTA,5,7/20/2017,LICENSED,"2286 MOUNTAIN VIEW DRIVE, CONCORD, CA94520",37.9883392,-122.0388989
ADULT RESIDENTIAL,MSJI HOME INC,"BHAVSAR, JAYDEV",1324 JUANITA AVE,SAN DIMAS,CA,91773,LOS ANGELES,6,1/2/1998,LICENSED,"1324 JUANITA AVE, SAN DIMAS, CA91773",34.1100956,-117.8341502
ADULT RESIDENTIAL,MT. HELIX HOME CARE,BETHANY JENKINS,9231 GOLONDRINA DR,LA MESA,CA,91941,SAN DIEGO,6,8/14/2015,LICENSED,"9231 GOLONDRINA DR, LA MESA, CA91941",32.7638384,-116.9985534
ADULT RESIDENTIAL,MT. PLEASANT CARE II,GENEVEVE TORIO,3375 TULLY ROAD,SAN JOSE,CA,95148,SANTA CLARA,6,10/13/1999,LICENSED,"3375 TULLY ROAD, SAN JOSE, CA95148",37.3380055,-121.7907227
ADULT RESIDENTIAL,MT. SINAI GUEST HOME,"DECOHEN, GERALDINE",1800 12TH AVENUE,LOS ANGELES,CA,90019,LOS ANGELES,6,9/7/2004,LICENSED,"1800 12TH AVENUE, LOS ANGELES, CA90019",34.0408959,-118.327657
ADULT RESIDENTIAL,MT. SINAI RESIDENTIAL HOME #3,CANDACE ORUME,1642 SIXTH AVENUE,LOS ANGELES,CA,90019,LOS ANGELES,6,2/20/2008,LICENSED,"1642 SIXTH AVENUE, LOS ANGELES, CA90019",34.0423772,-118.3234252
ADULT RESIDENTIAL,MULLINS GUEST HOME,AIDA MULLINS,27420 STANFORD DRIVE,TEMECULA,CA,92592,RIVERSIDE,6,11/18/2005,LICENSED,"27420 STANFORD DRIVE, TEMECULA, CA92592",33.5319312,-117.1479469
ADULT RESIDENTIAL,MULLINS GUEST HOME II,"MANAHAN, GLYKA NICOLE",219 S. ROYAL OAK DR,SAN DIEGO,CA,92114,SAN DIEGO,6,10/4/2011,LICENSED,"219 S. ROYAL OAK DR, SAN DIEGO, CA92114",32.7020103,-117.0269284
ADULT RESIDENTIAL,MUNA'S RESIDENTIAL CARE HOME I,EMAD QADDURA,4232 INDIGO DR.,SAN JOSE,CA,95136,SANTA CLARA,6,12/15/1999,LICENSED,"4232 INDIGO DR., SAN JOSE, CA95136",37.269981,-121.857108
ADULT RESIDENTIAL,MUNA'S RESIDENTIAL CARE HOME II,"SEDIGH, TAYEBEH",6071 EMLYN COURT,SAN JOSE,CA,95123,SANTA CLARA,6,12/19/2000,LICENSED,"6071 EMLYN COURT, SAN JOSE, CA95123",37.2377103,-121.8109896
ADULT RESIDENTIAL,MUNA'S RESIDENTIAL CARE HOME III,"SEDIGH, TAYEBEH",275 MORAGA WAY,SAN JOSE,CA,95119,SANTA CLARA,6,8/6/2002,LICENSED,"275 MORAGA WAY, SAN JOSE, CA95119",37.2316998,-121.7952849
ADULT RESIDENTIAL,MV HOME,TERESITA MCLAUGHLIN,32444 NANCY COURT,UNION CITY,CA,94587,ALAMEDA,6,1/16/1997,LICENSED,"32444 NANCY COURT, UNION CITY, CA94587",37.576475,-122.0766518
ADULT RESIDENTIAL,MY FATHER'S GARDEN ADULT RESIDENTIAL CARE FAC,"JOHNSON, CANZADIE",475 WINDSOR RIVER ROAD,WINDSOR,CA,95492,SONOMA,6,5/16/2007,LICENSED,"475 WINDSOR RIVER ROAD, WINDSOR, CA95492",38.5475188,-122.8181727
ADULT RESIDENTIAL,"MY GUARDIAN ANGEL, INC.",ANGELA ROBERSON,2323 E. 119TH ST,LOS ANGELES,CA,90059,LOS ANGELES,4,11/20/2014,LICENSED,"2323 E. 119TH ST, LOS ANGELES, CA90059",33.924988,-118.230768
ADULT RESIDENTIAL,MYERS HOME,"MYERS, CINDY",4799 GRAND AVE.,ONTARIO,CA,91762,SAN BERNARDINO,4,7/23/1990,LICENSED,"4799 GRAND AVE., ONTARIO, CA91762",34.0484707,-117.7004423
ADULT RESIDENTIAL,MYLES COMMUNITY SERVICE II,"MYLES, RENA",4664 E. GARRETT,FRESNO,CA,93725,FRESNO,6,2/22/1991,LICENSED,"4664 E. GARRETT, FRESNO, CA93725",36.7081555,-119.7425104
ADULT RESIDENTIAL,MYNARR HOME,ROSELYN JEQUINTO,90 LIEBIG STREET,SAN FRANCISCO,CA,94112,SAN FRANCISCO,8,4/30/2007,LICENSED,"90 LIEBIG STREET, SAN FRANCISCO, CA94112",NA,NA
ADULT RESIDENTIAL,MYRA'S GOLDEN HEART HOME,JAY SAHAGUN,3150 PADDY LANE,BALDWIN PARK,CA,91706,LOS ANGELES,6,6/6/2014,LICENSED,"3150 PADDY LANE, BALDWIN PARK, CA91706",34.0708115,-117.974433
ADULT RESIDENTIAL,"MYRTLE AVENUE CARE HOME, INC",ROBIN CHAVES,635 MYRTLE AVENUE,GALT,CA,95632,SACRAMENTO,6,7/28/2006,LICENSED,"635 MYRTLE AVENUE, GALT, CA95632",38.256976,-121.3028599
ADULT RESIDENTIAL,M&B GROUP HOMES,"MAHTAB, PROMILA",446 LAVERNE AVE,CLOVIS,CA,93611,FRESNO,6,11/8/2006,LICENSED,"446 LAVERNE AVE, CLOVIS, CA93611",36.8244637,-119.6790183
ADULT RESIDENTIAL,M. KEY CARE HOME,"KEY, MIKKI",3037 W. LAURA AVENUE,VISALIA,CA,93277,TULARE,6,8/13/1991,LICENSED,"3037 W. LAURA AVENUE, VISALIA, CA93277",36.3112167,-119.3247649
ADULT RESIDENTIAL,M.P. HOMES,"PENAREJO,M.&MANDA,G.",2700 SILVER DRIVE,BAKERSFIELD,CA,93306,KERN,6,11/18/2002,LICENSED,"2700 SILVER DRIVE, BAKERSFIELD, CA93306",35.4133186,-118.9628935
ADULT RESIDENTIAL,N MOLLISON AVE FAMILY HOME,MARY MYERS,1427 N MOLLISON AVE,EL CAJON,CA,92021,SAN DIEGO,6,7/28/2006,LICENSED,"1427 N MOLLISON AVE, EL CAJON, CA92021",32.814579,-116.9496763
ADULT RESIDENTIAL,"NABAUNS MANOR, INC.",INGRID CHAMBERLAIN,312 WEST 109TH STREET,LOS ANGELES,CA,90061,LOS ANGELES,6,1/8/2008,LICENSED,"312 WEST 109TH STREET, LOS ANGELES, CA90061",33.9372052,-118.2788587
ADULT RESIDENTIAL,NALAS ADULT RESIDENTIAL FACILITIES-CARLTON,JOSH MAJADALI,2822 CARLTON WAY,FALLBROOK,CA,92028,SAN DIEGO,4,6/4/2004,LICENSED,"2822 CARLTON WAY, FALLBROOK, CA92028",33.3405299,-117.1867742
ADULT RESIDENTIAL,NALAS RESIDENTIAL FACILITY,FLORA CROW,19103 ENSLOW DRIVE,CARSON,CA,90746,LOS ANGELES,6,7/26/1993,LICENSED,"19103 ENSLOW DRIVE, CARSON, CA90746",33.857493,-118.258787
ADULT RESIDENTIAL,NALAS RESIDENTIAL FACILITY #1,HUBER BARQUERO,1926 OLIVEBROOK CT.,EL CAJON,CA,92019,SAN DIEGO,6,12/23/1999,LICENSED,"1926 OLIVEBROOK CT., EL CAJON, CA92019",32.7977051,-116.9074434
ADULT RESIDENTIAL,NALAS RESIDENTIAL FACILITY #2,HUBER BARQUERO,945 BUENA SUERTE,FALLBROOK,CA,92028,SAN DIEGO,6,12/23/1999,LICENSED,"945 BUENA SUERTE, FALLBROOK, CA92028",33.3429067,-117.2385081
ADULT RESIDENTIAL,NALAS RES.FAC. JACLYN'S HOME,HUBER BARQUERO,276 N WISCONSIN ST,FALLBROOK,CA,92028,SAN DIEGO,4,9/12/2012,LICENSED,"276 N WISCONSIN ST, FALLBROOK, CA92028",33.3845591,-117.256198
ADULT RESIDENTIAL,NANCITA HOME,AARON RESURRECCION,713 N. NANCITA STREET,ANAHEIM,CA,92801,ORANGE,6,9/5/2008,LICENSED,"713 N. NANCITA STREET, ANAHEIM, CA92801",33.8409289,-117.9786534
ADULT RESIDENTIAL,NANCY CAZARES HOME,"CAZARES, NANCY",36168 PERKINS STREET,FREMONT,CA,94536,ALAMEDA,4,7/25/1993,LICENSED,"36168 PERKINS STREET, FREMONT, CA94536",37.563302,-122.0208276
ADULT RESIDENTIAL,NANIOLA RESIDENTIAL CARE HOME I,MARIA JOSEPHINE NANIOLA,41 PRETOR WAY,SAN FRANCISCO,CA,94112,SAN FRANCISCO,6,11/12/2010,LICENSED,"41 PRETOR WAY, SAN FRANCISCO, CA94112",NA,NA
ADULT RESIDENTIAL,NANIOLA RESIDENTIAL CARE HOME II,MARIA JOSEPHINE NANIOLA,35 CAYUGA AVENUE,SAN FRANCISCO,CA,94112,SAN FRANCISCO,6,11/12/2010,LICENSED,"35 CAYUGA AVENUE, SAN FRANCISCO, CA94112",37.7215796,-122.4407711
ADULT RESIDENTIAL,NANIOLA RESIDENTIAL CARE HOME III,JOHN NANIOLA,506 PANORAMA DRIVE,SAN FRANCISCO,CA,94131,SAN FRANCISCO,6,11/12/2010,LICENSED,"506 PANORAMA DRIVE, SAN FRANCISCO, CA94131",37.752788,-122.450399
ADULT RESIDENTIAL,NANIOLA RESIDENTIAL CARE HOME IV,"NANIOLA, JESSIE R.",798-A HURON AVENUE,SAN FRANCISCO,CA,94112,SAN FRANCISCO,6,6/2/1992,LICENSED,"798-A HURON AVENUE, SAN FRANCISCO, CA94112",NA,NA
ADULT RESIDENTIAL,NANTUCKET HOME,TANISHA FULLER,6351 NANTUCKET COURT,CHINO,CA,91710,SAN BERNARDINO,4,8/20/2001,LICENSED,"6351 NANTUCKET COURT, CHINO, CA91710",34.0267757,-117.6663372
ADULT RESIDENTIAL,NANTUCKET HOME,"CRISTOBAL, MARIA",1559 QUEENS CROSSING DRIVE,SAN JOSE,CA,95132,SANTA CLARA,6,11/6/2003,LICENSED,"1559 QUEENS CROSSING DRIVE, SAN JOSE, CA95132",37.4019737,-121.8605052
ADULT RESIDENTIAL,NANTUCKET HOME 2,"CRISTOBAL, MARIA",2055 ADMIRAL PLACE,SAN JOSE,CA,95133,SANTA CLARA,6,3/24/2005,LICENSED,"2055 ADMIRAL PLACE, SAN JOSE, CA95133",37.3783821,-121.8658627
ADULT RESIDENTIAL,NAOMI GUEVARRA RESIDENTIAL,"GUEVARRA, NAOMI",8186 LAGUNA BROOK WAY,ELK GROVE,CA,95758,SACRAMENTO,5,6/21/2017,LICENSED,"8186 LAGUNA BROOK WAY, ELK GROVE, CA95758",NA,NA
ADULT RESIDENTIAL,NASH'S HOME FOR ADULTS-A,"NASH, JEARLEAN",3732 33RD STREET,SACRAMENTO,CA,95820,SACRAMENTO,6,12/30/1985,LICENSED,"3732 33RD STREET, SACRAMENTO, CA95820",38.5405896,-121.4714425
ADULT RESIDENTIAL,"NATHAN'S RESIDENTIAL CARE HOME, INC.",MARIA ANTOINETTE G. VIRAY,7315 WREN AVENUE,GILROY,CA,95020,SANTA CLARA,6,12/12/2011,LICENSED,"7315 WREN AVENUE, GILROY, CA95020",37.0017226,-121.5878714
ADULT RESIDENTIAL,NATHANS ADULT RESIDENTIAL CARE HOME,"CASTRO, NELSON",10980 KAYJAY ST.,RIVERSIDE,CA,92503,RIVERSIDE,6,1/30/2007,LICENSED,"10980 KAYJAY ST., RIVERSIDE, CA92503",33.8870957,-117.458816
ADULT RESIDENTIAL,NATIONAL HOUSE,"MANN, SARBJIT",11818 NATIONAL DR,RIVERSIDE,CA,92503,RIVERSIDE,6,4/20/2007,LICENSED,"11818 NATIONAL DR, RIVERSIDE, CA92503",33.8912255,-117.4860564
ADULT RESIDENTIAL,NATIONAL SUPPORT SERVICES,CHARMILEY ANDRES,8340 WESTLAWN AVE,LOS ANGELES,CA,90045,LOS ANGELES,3,11/1/2011,LICENSED,"8340 WESTLAWN AVE, LOS ANGELES, CA90045",33.9623188,-118.4064644
ADULT RESIDENTIAL,NATIONAL SUPPORT SERVICES HOME II,CHARMILEY VENTURA,15842 VINCENNES STREET,NORTH HILLS,CA,91343,LOS ANGELES,4,11/5/2012,LICENSED,"15842 VINCENNES STREET, NORTH HILLS, CA91343",34.2407439,-118.4778007
ADULT RESIDENTIAL,"NATIVITY CARE HOME, INC.",ALEXANDER TECSON,4441 POMPONI STREET,UNION CITY,CA,94587,ALAMEDA,6,11/6/2013,LICENSED,"4441 POMPONI STREET, UNION CITY, CA94587",37.5911766,-122.0825064
ADULT RESIDENTIAL,NATTIE & LUZ FAVIC BOARD & CARE II,RENALTO HAFALIA,9641 WOODBURY AVENUE,GARDEN GROVE,CA,92844,ORANGE,6,11/10/2005,LICENSED,"9641 WOODBURY AVENUE, GARDEN GROVE, CA92844",33.7638351,-117.961134
ADULT RESIDENTIAL,"NATTIE & LUZ, FAVIC BOARD & CARE",NATIVIDAD PESIGAN,1233 EAST MAPLE STREET,GLENDALE,CA,91205,LOS ANGELES,6,8/19/2005,LICENSED,"1233 EAST MAPLE STREET, GLENDALE, CA91205",34.1392553,-118.2380473
ADULT RESIDENTIAL,NBC GUEST HOME,NANCY M STA. ROMANA,2368 ADDISON WAY,LOS ANGELES,CA,90041,LOS ANGELES,6,9/6/1995,LICENSED,"2368 ADDISON WAY, LOS ANGELES, CA90041",34.1347764,-118.219759
ADULT RESIDENTIAL,NC HOME,"MCLAUGHLIN, TERESITA",2729 DOWE AVENUE,UNION CITY,CA,94587,ALAMEDA,6,10/11/2001,LICENSED,"2729 DOWE AVENUE, UNION CITY, CA94587",37.5907512,-122.0446647
ADULT RESIDENTIAL,NC SAMARITAN ADULT RESIDENTIAL FACILITY,"PAYAWAL, CARMELITA",496 HIGHTREE PLACE,SAN DIEGO,CA,92114,SAN DIEGO,6,4/5/2007,LICENSED,"496 HIGHTREE PLACE, SAN DIEGO, CA92114",32.6921704,-117.0359308
ADULT RESIDENTIAL,"NEAL'S RESIDENTIAL CARE FACILITIES, INC.",LEILANI NEAL,1631 CAMILE PLACE,SANTA ANA,CA,92703,ORANGE,6,11/29/1982,LICENSED,"1631 CAMILE PLACE, SANTA ANA, CA92703",33.7411704,-117.8906745
ADULT RESIDENTIAL,NEILSEN FAMILY HOME,PATRICK SPINKS,1639 EAST CRESTLANE,ANAHEIM,CA,92805,ORANGE,6,4/1/1995,LICENSED,"1639 EAST CRESTLANE, ANAHEIM, CA92805",33.8537249,-117.8938526
ADULT RESIDENTIAL,NELDYS ADULT RESIDENTAL CARE HOME,CYNTHIA VILLANGCA,11411 STANFORD AVENUE,GARDEN GROVE,CA,92840,ORANGE,6,3/30/2011,LICENSED,"11411 STANFORD AVENUE, GARDEN GROVE, CA92840",33.7781014,-117.9335995
